tweet,class
cbn is the best visionary true leader to save us from the looters and cheaters from politics he is the great visionary true leader in india,0
ha ha means then india is terrorism support country india feed isis terrorist for spreading violence in peaceful world shame on you indian,1
this is my idea refer my comment from chanikya,0
throw them out of india as well,1
demontisation is completly failed lack of proper planning and uncontrolled bank officials common man has to suffer,1
rajdeepmonarchy you can stop me you cannot block me read my comment in cnbc,0
question remain to be answered is if its incl of all taxes or exclusive,0
bjp cross half way mark in uttar pradesh and forms govt,0
any thing happens to indiots they start blaming pak why would they cross loc and mutilated and if they did then how can indiots claim they did surgical strike and returned safely,1
ur joining might hv made app rightso u r wrong in ur decision,1
remove article to end terrorism,0
whether expected to be good for bank stocks result start from south indian bank tomorrow,0
who will do the forensic audit of the bank auditors,1
pure desh me afra tafri ka mahool haiindia ki janta garib haiye maar asli pe mari hai modi ji neye acha nhi kiya bjp ne pura vyapari varg roo raha hai khun ke aansu bjp we shame on you bjpâœâœâœâœâœâœâœ modiâœâœâœâœâœâœâœ we realy shame on you modi ji,0
guy kills someone and casually claims he killed a muslim this is the problem with gun ownership people can be trained to use gun but how can you make sure everyone who uses the gun have a rational mind you cant and when you have an irrational president who day in and day out angers people you can only hope not too many of this happens,1
he is the same general who gave a threat to all kashmiris few days back,0
yeah in terms of bombay blast kashmir massacre,1
sk bill carney i pity ignorance such as yours,1
anna should be thankful to modi govt for not issuing any report against him,0
totally agree undue credit waste if money whereas those who are actual talent struggling and facing notoriety of casting couch had to leave industry as film makerslike karan johar etc patronize them to leave industry i would like to tell please stop making bogus family drama moviesðÿ¤—,1
one bogus is complaining against the other because of jealousy,1
fathered by bangladeshi muslim,0
china bans muslim names like â€˜saddamâ€™ â€˜jihadâ€™ for newborns in restive xinjiang,0
pure desh me afra tafri ka mahool haiindia ki janta garib haiye maar asli pe mari hai modi ji neye acha nhi kiya bjp ne pura vyapari varg roo raha hai khun ke aansu bjp we shame on you bjpâœâœâœâœâœâœâœ modiâœâœâœâœâœâœâœ we realy shame on you modi ji,1
thanks guys for your inputs and have a great weekend this was an expiry week which took everyone by surprise,0
we will see a new battle btwn tata sons and shapoorjees,0
it was cong which mentioned dog where did modi come into this,0
wrongs dont make one right all these malpractices in the name of religion should be stopped,1
poor people are suffering a lot dont have money to eat farmers are in trouble because of your terrible decision,1
pm take the crocodiles from the nation out we are with u,1
so true this old man is funded by rss and bjp,1
what the f y he touching his feetindia is decomcratic republic which believe politicians are servants of the common people but here really disappointed,1
this man has killed more poor indians in his days then pakisthani killed indian jawan in last one year in kashmir this demonetization show is nothing but a big strategy to influence on up election,1
modji do something otherwise your popularity will come down we dont want to hear your lecture do something now,1
dogs r more loyal than u azam u r worst creature n u belongs to the same who r destined to lead a life in the desert mistakenly u pple r here in india total mismatch india tried hard to domesticate u pple but failed coz of u pples upbringing nomad,1
this is nothing to do with islam or azaan dont blare loudspeakers for any purpose,1
muhammad thank ur stars u born in india and u can criticize openly try doing it in pakistan they will cut your,0
stop ur comments lol ppl start writing even before the guy starts his speech,0
who is this shirish kunder,0
humans life is important than animals assaulting nd abusing them for the sake of an animal is not right bro,1
he is only dick,1
there was a news item a few days back about wipro laying off employees,0
true former pm speaks true and today he spoke all fact things,0
tata group could look at buying out shapoorji pallonjis stake in tata sons to end the dispute tata counsel,0
âœ”indias no work from home job no investment required ðÿ•šonly hours working and earn â©rs per day totally geniune we need serious candidatestype job and send on this whats app number +,0
sonu ji where have you been all these years aab jaagey ho mean its warning sign that youre finally getting older,1
are you reporting or giving information the details of the position of armed forces of india to someone,0
hats off to rajamouli sir for creating this,0
india has terrorist camps in indians were killed in moab attackwhat were they doing in isis campsy is india in afgnanistan they dont have enough toilets in india,1
vasa madhukar never for the wrong reasons i had stood with him very firmly during gujarat riots,1
hpw much is actually spendu know how deepa took trainingthen where do the crores go,0
when successor performs better than the long term founding chairman result,0
it will seriously affect common man and not well thought decision,1
view on rbl bank can we buy at current level,0
vyapam scam biggest scam of all say something please no liesðÿ˜‚,1
media needs experts of various objects for more transparent news,0
anurag taneja read this ðÿ˜,1
devendra singh this is another possible positive to share,0
she didnt mean the other babies are cmon she was just referring to her own baby and since its her first child its very obvious shes still learning to be a mother,1
good move by dhoni to quit from odi captainship which will enable him to be a mentor to youngsters and to be a transformational leader to create many more match winners and match winning captains for india every cricket match is a project which goes through risk mitigations similarly several such risks mitigations recorded in this book,0
hyder khoso pakistan army has terrorists and rules of war dont apply for terrorist now your terrorists will patrolling along the border will be in constant tension and fear of ending up being beheaded,0
my request to all indian political leaders stop affection to minority politics if you have a talent good intention to serve public you will win nobody stop you,1
congrats sherren u r a family member for me,0
and at the time of your god there was loudspeaker that you are playing daily bhajan in loudspeaker well done bro your thinking capacity is too highðÿ˜›,1
people he is not addresing us he is motivating his team members and also telling not o repeate that again,1
nice initiative siri dont understand why doctors are targeted in each matter,0
not low its too low one judge for people this is the situation of our country,0
and he will either have a luxurious life in jail or else he will live it outside thats the power of our incredible india,0
demonitisation like a medicine it might be sour but slowly and steadily,1
bjpðÿƒðÿƒðÿƒðÿƒ leaders are too greedy they have looted all indian population money by demonetisation of indian currency note of â‚ â‚,1
its about finding unique career field will be good career choice inspiration for the youth of india,0
loot of peoples mandate is it democracy,1
the problem is that we are dealing with a barbaric army using jihadi tactics,0
q was the window open a yes the window was open chanda kundra you may like this and will help u go down memory lane baikunthi devi paraulia kanya mahavidyalaya,0
a must watch movie art of story telling and the character representation is just amazing creating a history to present it to the mass of people with expectation is the achievement,0
look stop cursing him pray for him instead he is poor he is suffering from down syndrome he is in a dire need to be heard his career graph is in nose diving mode he is restless he is desperately seeking attention from the sangh parivar to be adjusted in the rajya sabha and all that he fears lest abhijit wins the sanghi heart before he wins thank you,1
report card of the present pm hm nsa modiweakestpmever,0
anna ji is a simple and respected senior and the clever politicians are misguiding him presently he is not in the know of things and once the true picture is clear to him hell change his views he doesnt need to join aap or any other political party he just needs to give his blessings to the youngsters,0
ramdev dont teach enmity between the countries do some yoga for the control of emotions,1
india should send their brave gaurakshaks to pakistan to lynch pakistanis like they lynched aghlaq khan to retaliate for these murders and mutilation,1
mr shashi taroorplease show that you are more capable than modiji the very next moment people will support just because you opposition guys cant beat him democratically dont talk nonsense indians are now very smart they choose honest performance and you should develop that field of honesty and capability nothing else will work make no mistake,1
fools on the roll may god bless india,1
these ads talk about flavour also dont forget this side too std and flavour talks,1
jp is answerable and responsible to deliver the flats already delayed by years govt action is required urgently,0
i have one lack wich sector is good for invest,0
paid media never believe anything against mr kejriwal doesnt matter what kind blame,0
so sasikala is still the queen in abdication what a farce politics in tamil nadu,1
i did not like the way bajaj has launched this bike,0
good evening after sbi results should we buy i dont think results are that bad,0
indeed they are genuine and true freedom fighters hats off to them,0
what about banking stocks will bank nifty will correct,0
air pollution bound to stay with us for ever this has become part of indian culture,1
there were a fear of isi now here comes bat,1
situations are different on the field and off the field mixing em up is stupidity,1
cnbc why asking from people when your journos are experts,1
hahahahahahhahahaha india is trying to entertain there stupid idiot nation,1
cow ban no forced religiousness an old man beaten to deat on doubtful grounds by cow vigilants no forced religiousness day and might concerts with loud speakers no forced religiousness use of loud speakers on navratreganesh chathurthiholi jagran no forced religiousness min azan forced religiousness we muslims can give up cow meat for our hindu friends no big deal but such horrendous statements by hindu celebrities are disgrace to secular status,1
rajkumar and here come the abuses like clockwork yes we are right wingers anyday wed rather be that than traitorous left wingers frankly left wing terrorists are a bigger threat to india even more so than islamic terrorists and certainly more so than fringe right wing groups that are woefully unorganized and useless,1
as if these things didnt happen at all during the goondaraj,1
this guy is specially designed to interview prescribed repoting very diabetic d,0
it is surprising how these jihadis know the words budget revenue currency managementbecause these shits know only jihad kaafir sharia and nothing else,1
i have a feeling a significant portion of the lakh crores of rupee notes must have gone to some shady launderers political parties and other thugs while crores of indians sweated it out just to get one or two rupee notes,1
pakistan is a charity case anyways but they only accept gift from there master,1
you wear a lion dress but inside body totally pig like street pig,1
working with amara raja coaa a dealer for powerzone battery in ghaziabad up since jan feel proud to work with this co,0
but hazzare ji what u did after that neutral no social movement,1
dear cnbc video graapher pls stand up from ur seat,1
hindus and other religions were also diedit was agitated by ruling party and local goons,1
i see no dumbheads here supporting demonetisation or modi are they accepting the failure of govt,1
another one in the pack hes just woken up or does the media wake him when they are tired of the same stuff ðÿ˜€,1
wrong prediction perception think positively it may b a good opportunity if properly planned by our eminent economists,0
he is accused dont turn him into guilty you are not judge so stop trying to perform judicial functions,0
trying to stop beef eating in kerala somalia well keep trying the somalians will stuff beef in your mouth and kick you out,1
i saw the video the speach looked like a comedy show of russel peters he names some congress men and the audience laughing does he full fill any charecters of a pm when the country is in a huge financial trouble and oppostion is accusing him of bribe he should answer to the point with proof these kind of sarcastic reply is unprofessional,1
experts of what making samosa discover yourself that is the purpose of life,0
u people never change u got it what i mean,0
no need of cleaning the floor multi purpose gown,0
encounter between terrorists security forces in chilli pora area underway,0
unable to log into netbanking mobile app on ios only web browser logins are going through neft transaction to account is getting blocked i recommend hdfc bank account holders to be careful about their accounts or else shift to a better bank probably us republican and shiv sens are interfering with the banking system thats why hdfc bse listing is loosing money cbi police,0
india is not join because india have already many mega project which is greater than cpec for india like direct trade with other countries and make in india projectand india have not much profit in cpec,0
go beta dhoni is waiting,0
he is rajput dna ðÿ‘ just wait and see bro he know how to handle state ðÿ’œ,0
hi friends its important for us its a cheating with all public from facebook first fb said that facebook is free and always etc etc then what is this charging some amount for inboxing public didnot like this kind of cheatings we have to protest against this kind of cheating from facebook with innocent public stop charging money on facebook,1
when are we ready to welcome nifty at and then,0
now its time to celebrate one more black day again in karachi,0
look at ur face looserðÿ˜¡,1
sambavami yougay yougay an evil dream in the contemporary period non stop kalachakra will wash of the dirty face ever lasting glory pride of barath maths will continue for evervantheymatharam,0
cbn is great administrator i pray god to keep him fit and energetic,0
why you are showing these drones arent even allowed in india,0
farmers gonna make money and intermediaries are gonna be unemployed,0
why rupee is weaking we all know lakh crore not back should that not boost up,0
why rane brakes is down after giving such good resultsany views,0
now it is higer higher time at any cost do attack on pakistan there is no onther way to peace in india,1
nthng wrng c said abt karan johar he did it so he has to accept it,0
it is the legacy that sp and bsp have left after years of ruletheir arrogance and treachery will not be forgotten easily,1
greater flamingo news flamingos are filter feeders which means they take in water and food and then the water is expelled from the bodyso all flamingos are requested to use filter unified payent interface a luxury cross learning comment,0
well written speciallydrama and disruption donâ€™t help economies grow economies grow when you put more children in school improve the quality of teachers boost public health and create an economy that is based on competition and meritocracy there are no short cuts to growth and equity,0
bjp ss made conspiracy to gain sympathy of voters,1
kashmiris are already free those who still want freedom u can take them to ur home,0
she truly was a great politicianno one could become like herhats off to her personality tht she created among peoples for her state,0
i visited atm but i cont able to withdraw from moneynot working,1
sanghi mahatma has done nothing but successfully dent upa image he has not a word to say against current govt not implementing lokpal or any other issues but gunning after ak because he left his farcical sanghi satyagraha to actually go political and do something for people remember how all political parties were after ak saying that its easy to shout from outside if you want to make a difference join politics and when he did all started gunning for him,1
condemn mutilation but what were they doing in pak territory surgical strike provide them washrooms in unit,1
dnyanesh kanvinde where u watched on zee news india tv or abp and aajtak all of these channels r whom everybody knows go and check supreme court judgement the shouting was done by abvp sanghi ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ‘‹ðÿ‘‹ðÿ‘‹ðÿ‘‹,0
just wasting the hard earned money of public highly criticise such kind of act y the hell they r paid so much,1
too good megha keep it up all the best love you ðÿ˜šðÿ‘ðÿ‘œ,0
gopal vicky im indian n ur holding supreme court verdict for ransom by protest u can appeal again in the court n wait for final decision,0
you are very truthfull and you got a certificate that you are an indian like these people having certificate with cases of murder etc google it,1
very sad news heart broken news why only should b more is not enough keep it up guys next more inshallah,0
problem with some of the anti modi journalist is that they are running away from reality what they think and write in their column is only their bias opinion which has no impact on masses one senior editor of maharashtra went extreme and said bjp will come third after sp and bsp after his so called extensive travelling in up during election these are the ones who are not analysing situation and are now shocked to see outcome further salt to their wound was rubbed with appointment of yogi,1
thats not funny idk why this has the laughing face whats the point of messing up their bodies like that other than to torture their parents and familes i feel bad for those familes,0
the worst is yet to come in up the law and order situation is not under police hands its controlled by hinduthwa goons if things are heading this way the impact is going to be disastrous,1
we have already given them reply in surgical strike they r rats in front of armythey send their terrorist fight with all of them will b send to hell,1
again not getting answers for tougher questions is banned from tradin in fno or network same like ril as its the promoter of,0
what he spoke on last friday was not as pm of our nation but just as a congress leader onlyso immature even after years of ruling,1
bjp govt need only foreign money from indian workers in abroad but not take care of them where is sushma vk sing and indian embassy,1
is actually kassab hanged and died natural death out of dengue we have doubt and govt should release video evidence to prove that kassab was actually hanged,0
respect all religion sir after all we all have to die and after death there will be no disturbance and will be complete silence,1
trump netanyahu erdogan modi duterte all are elected by people democratically but having signs of dictators now cry kambhakton,0
rumi vp frankly saying he has not given the verdict from sc of pakistan hanging orders his given by military court and icj have no control on military courts for your kind information,0
prasad desai saint sanghis shut up and get lost ðÿ˜,1
our soldiers sacrifice wont go into vain pm sir modiji we hope you do something these kind brutals wont happen again martyrs wished that their sacrifices be the last and everyone live in peace and are we cheating them,0
jubilant life sciences has a very high pe any view on fresh buys considering an investment,0
pure desh me afra tafri ka mahool haiindia ki janta garib haiye maar asli pe mari hai modi ji neye acha nhi kiya bjp ne pura vyapari varg roo raha hai khun ke aansu bjp we shame on you bjpâœâœâœâœâœâœâœ modiâœâœâœâœâœâœâœ we realy shame on you modi jibjp âœâœ,0
hi sonia bought rel capital please suggest sold or hold,0
sir some terrorist mullas r nt feeling good bcoz thr funding hv stopped,1
revengedont discuss on news only do something otherwise today they entered ms next will be delhi,1
anna ji u stil hv time y dont u join bakwasjumlaparty may b dey appointe u as presidential candidate ðÿ˜‚ ðÿ˜‚ ðÿ˜‚,1
to deal with them as it was announced on november happened every channel and anchor is shy of questioning,0
bf of your son madam,1
an ambassador not having an international debit card we should slam russia for this ðÿ˜‚ and these stupid news channels,1
from past days i have been typing here markets will fall,0
gundaraj of owaisi in hyderabad gau rakshaks are kid in front of your islamic organizations like isis al qaeda lashkare,1
every indian has freedom of expression,1
fool not even your government is not worth to print notes with out mistake what hard work is this,1
again he is lying when gurmehar already clarified that she didnt opt her fathers martyrdom for this protest,1
wellone less educated person in parliamentone more vacancy to be filled up by shakha educated peopleðÿ˜ž,0
tell shri shri to give aome spiritually to the terrorists like he said it needs for farmers,0
capture a bunch of porkies castrate them before sending them back to their,1
demonetisation constitutional bench âœ” honourable supreme court of india is right from now on constitution of india will look after the demonetisation âœ”,0
she is working good with bjp she will rescue all who stuck in aap or congress or any other party ðÿ™,0
yes performance is a big question but then how could the stocks of the group companies appreciate after the time when cyrus mystry took over,0
i wish people had that mindset as my husband has god has actually blessed him with a very clean mind and a gentlemans heart he doesnt judge people for anything like u blockhead noel cyril lazaro,0
as expected from youan unconventional exit nothing can replace you,1
now india will start striking back through twitter haha bring antony back to the position if you people are incapable he was not an extremist by nature but surely a man of action not words like you people inch surgical strike like the end of pakistan haha only good for publicity,1
khangress purchased jds whole sale,0
you are right this guy is trying to change turkey into an islamic state and unfortunately he will easily succeed because of the muslim mentality,1
maxwell is tottly poor in mind and wealth plz ignore this poor man who said our pm tea man,1
only a difference of seats bw ss and bjpu call that massive victoryðÿ˜‚ðÿ˜‚,1
what the were police doing just watched,1
pappu is on leave till next election d,1
bloody idiot bjp does not need to target you or kejri you guys target yourself,1
for us beef jaan se pyari hey in that way we are bjp at least once in a week ðÿ˜‰,1
expect show the bike remoter baad mein start with changing the camera men,1
and should i follow the big ticket traders for stock buying,0
as elections are over let us see the whole demonetisation issue through the eyes of chandrababu naidu ji nilkanji conceptor implementor of adhar supported by electronic clusters in central india infused with uss trump conservative policy having eyes upon ðÿœâœ”,0
i think he is rightgundagardi in name of religion should be stopped,1
go back n open tea stall u dont deserve to rule this country,1
now u will see the reaction which have never been heard from indian side pakistan has already broken in to parts now u will see pakistan in world map understand pakistan have left his own soldiers in ladakh have u forgot it,1
kinder joy chocolate i know but i dont who is dis another chocolate guy and why newspaper like indian express covering him must be paid newz,1
really good initiative by govtof india but what about the big businessman it should affect them in first placeand then all the political leaders including bjp if they all converted the money into already then again poor will be poorer rich will be richer,0
arrangement is made through administrative process not by personal choice of doctor u foolðÿ‘†ðÿ» tomar,1
i debate that the decision is correct but what is being done to improve implementation why not run mobile van with atm for villagers daily money should be send via the mobile vans to the far flung areas especially villages,1
only our muslim brothers passing on the negative messages about our pm,1
want to sell lot of crude oil as intraday,0
my son this is not and a brigade of our army is not combatting with the cowards of a whole country its basically party time punjab nagaland assam and kashmir will be separated,1
i respected ur voiceu proved that u r not the follower of mohd rafieven rafiz could have slaped on u on this statementwat about ur concertswat about ur songs wen people play on their weddingsshame,1
dividing india by false propaganda must become a jailable nonbailable offense so that people are more careful about what they write or say,1
ðÿ’¢ bot user ðÿ’¢ xingh kannu ðÿ’¢ â™¥pythonâ™¥botâ™¥teamâ™¥ â™ªâ» tayyabxdtk â«â™ª â™¥â™¡o bot owner ðÿ’¢ tayyab khan ðÿ’¢,0
muslim in india deserves reservation it is their right they are attacked all over india because they arent in mainstream,1
they have sacrificed their lives for the nation and their death dhould not be go in vaina strong retaliation be carried on agsinst pakistan,0
sorry what i am mentioning about this context my worry as a customer of axis bank what really happening in this bank officials are involved in too many money laundering and fraud way helping the black money converted to white what control you have inside the bank do you not have any control in the city or branch level i dont understand why you are not come publicly and give cofidence to customer we are worried to keep funds with your bank,0
china bans muslim names like â€˜saddamâ€™ â€˜jihadâ€™ for newborns in restive xinjiang,0
will interest rate cut also help capital goods sector any good pics to keep eyes on,0
kaleem bukhari i wish such toys were there in the era of harami tharaki years back u know what i mean kaleem bhikari,1
that was a guest who got molested when they switched the lights off,1
anuj your view on delta corp when will the bull run start for this stockvery very good fundamentals,0
what about shilpa medicare running up over rs has it already reached to its fair price as of today,0
how dare one police officer can argue with senior mla that too of ruling party police cannot insult mla who is elected by the people and has to support his people police officer should be immediately sacked for misbehaviour,1
it was a shame modi did not address the parliament for the first time the thought crossed my mind is rahul and kejriwal are correct in their criticisms,1
azam baba care for your language,0
very democratic response by the aviation minister no one is above law,0
maya patel loudspeaker not started at am,1
hi sonia bought reliance capital and what will be the impact on nbfc of demonetization,0
for married women gms for unmarried women gms for men furtherlegitimate holding of jewellery upto any extent is fully protected,0
yess thats we wantcome on pick rahul baba as a challenger in ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚,1
see bhakts trolling cos they havent got courage to reply it with logicchetan bhagathaha,1
one community has started killing humanity in the name of cow as one community was killing humanity in the name of allha seems we hindus too has started humiliating humanity,1
hey anuj pls share your views on tyre stocks,0
good decision by pakistan soon pakistan will good bye to saarc in sha allahno more relations with india in any level be good for pakistan india is our enemy for ever show no mercy for indiabecause india is the killer of kashmiri generations,0
subhash sachdev yeah because we already gave you injection as like surgical strike,1
reliance acquistion effect becomes sopkesperson for ratan tata instead of taking only welspun issue why not discuss issues raised by cyrus mistry,0
two spokesperson will do the talking two deputy cm to immediately take over if required but danger lies with arrogance of spoke persons,1
arnt bullocks family of cow,0
u r comparing a once in a year festival to times daily crazy ppl,1
this selfish mad dog who married farah khan double his age only and only for money should first introspect himself before saying anything,1
seriously no we dont want movies like kick and ek that tiger,1
i cant believe its u sonu i was hardcore fans of urs ur tweet,1
some arabic disgraceuse pork piss son and have pork tikka then with some pork niharias per chapter number verse,1
bjp is not hindu raj but only possible raj now,0
in five years power bjp talks on single issues that is beef bainlook at modi changing india from to,1
just see what happening in ur state so many hindu thinkers and rss sevaks were killed if possible change ur mind and way of thinking,1
some chutiyas have just realized that india is a superpower india became a super power well before this chaiwala assumed office,1
he should start protest at jantar mantar delhi against his so called shishya kejriwal,0
how is your question relevant to the context of this post gentlemancan you be little more elaborate,0
please advice about bank nifty how the npa will benefit for psu banks,0
very true butt times change this demonetization move is a case of organized loot and legalised plunder during your regime,0
what if after taking money from bank and you are looted by criminal on gun point still will govt reimburse dont spread such foolish thought,1
sir please do something for government employees who take bribe,1
real estate investments are the top bet in india john studzinski,0
he has lost his mental balanceneed to admit him in mental asylum,1
thn wt is modi doing ha sir he is making people lyk u as vote bank,1
venky has to kma modi every now and thenn to keep his job as minister he lost the election by a huge margin and then sneaked in through the back door india is the only democracy in the world that allows defeated politicians to become ministers utter disbgace when these fakes start sermonisung,1
why dont they distribute pork meat also,1
nice to see you with the assignment all the best wishes,0
wish this was not live and cud have just skipped this,0
as d case is in d court now let d judge decide what is to be done now that is why we have courts n police stations to give justice to d citizens of india give ur valid reason for ur troubles n excess money then if d court finds it reasonable den d police men involved should be sacked from his job and d poor mans money must be exchanged n restored back to him,1
employment opportunities for youth is there in these plan ah,0
happiness is the least valued stuff in india,1
present government is incapable of taking any action against our enemies,0
military or para military who can stop the great powers to do human reshuffling this shuffling is global by the way,0
recent developments in political arenas in panjab up indicating incoming of a highly politically populist general budget in if ec allows âœ”,0
i agree with manmohon singh sir this decision of modi sir is ambitious but the decision must be implemented well,0
shame on paytm reliance jio money visa and master for thriving on the misery heaped upon over a population billion by this insensitive government to make moneyis it corporate social responsibility csr which is a buzzword these days,1
a person who is not able to look after the needs of his own motherwill look after the nation,1
we have abided by the supreme court order pawan goenka,0
and this comment is written by the guy who stays in kerala paid commenter doing his job,1
good move it ll be little difficult to be into this pattern at the beginning but in long run it ll produce great result looking forward for the good outcome i support this change,0
why we have to west time scrap loc ceasefire accords nda start surgical strike,1
why isnt anyone sending bangles to the pm i remember a women who told that she will send a bangle to the ex pm last time when they attacked,1
wts the take on motherson sumi for month period,0
well when junior men officer harassed by senior women officer then media dont share this news,1
this basted whenever open his mouthits seems a mad dog is barking kaise kaise log politician ban jate hbhaag saala,1
really mr jack then plz reveal how much black money is destroyed banks received around of notes back in accounts then where is the black money,0
vvvvvvv miss planed move more loss to nation business then the black money pm modi talk about,1
bankruptacy law should include daugter in law brother in law sister in law father in law of the concerned bankrupt family responsibility to avoid duck out govt can support simple,0
this fat boy kim looks like he ate an entire continent for lunch,0
one wonders if white americans can differentiate between banladeshi pakistani indian hndu any crime is a e terribly sad matter but to blame government does not seem right those islamists engaged in terrorism are creating misery for innocent hindus muslims and subcontinent origin christians therefore if any thing one must blame those islamist indulging in terrorist activity because must eliminate such people,1
some of the responses here are worthy of review different viewpoints from different minds viewing the news in their own perspective interesting,0
thats better reporting cnbc ie covering non metro n rural india,0
how by anti romeo squad or bashing by goons in the name of religion,1
one of the best thing is gst council which contains all the finance minister for state and union territories legislative assembly the most federal form where union and state working together in the best way possible,0
priyaka husband is involved in scam so u want her to be pm,1
try to enjoy azaan or shift smwhere else bt azaan cannt b stopped,1
your prophet muhammad allowed mutilation of bodies of his enemies know your pisslam,0
docomo case decreasing turnover his more focus only on tcs,0
stupid of you for thinking on those lines sitting in mumbai and enjoying the life,1
secure hahahaha my friends sister in law lost in paytm,1
china is hungry for land and main target of china is to occupy baluchistan kashmir tibet has all ready captured,0
its a failed philosophy and failed modellatest example is food riots and economic meltdown inflation in venezuela country which has similar model,1
i m sending my dick for yor daughter shes gonna love it,1
webcasting only technical issue imagine how the bikes technical issue would be god save bajaj,1
muslim is never a peaceful communities bro action speaks louder than words,1
its just a publicity stunt y v r fighting here someones disgusting fault first of all v all r human beings n came in dis world by one parentnow if they were hindu den v all r hindu n if they were muslim den v all muslims or others if someone saying something to allah den its muslims fault who dosnt tell him about isalm is dat religion which called sanatan dharm in india,1
yes riya biswas they are finding to do poltics in delhi had done danga in kolkattaorissa now they are looking for kerala but they dont know everywhere they are trying to do terrrorist activities they are getting tight slap from that state cm respect for kejriwalmamta banerjeekcrlalu prasad yadavkerala cmtamils bjd party of orissa,1
anuj sir and sonia mam please suggest should we buy huge quantities of united spiritswill it become multibeggar,0
why new name pulsar ll be better pulsar is a hit model and name too definitely male tagline is superb and its better than its new tagline the fastest indian dominar is not as much punching than pulsar anyways good luck nb its not at all easy n not a good idea to have a competition with the mighty royal enfield p,0
worst company for consumers competition has forced them to open their eyes and stop looting customers,1
this is just politics as its been happening since long time someone should stop this,1
since every day only one community is being bashed that is islam and you saying hindus are being targeted,1
bajaj finserv its falling everyday any specific reason,0
our blood boils when we seehear such news have the govt got any blood to boil,1
a surgical strike india is itself confessing while pakistan says we didnt do it that takes gutts ðÿ˜±,1
if this incident take in italy it would hv been applauded,1
this move by pm cant be digested by the corrupt peopleindians should be proud that corrupt is being rooted outnext the education system should be corrected,1
they sell anything even quality second hand under wear consumer world and digital swipe of indian population,0
shruti another task for umake this and bring some for me,0
but why india is not doing it,0
dear friend not one not two but there are temples everywhere in kashmir they are all safe,1
india should ban ndtv first and then talk about anything ndtv is separatist channel,0
ndtv sold out no ethics no morals thats the problem in india ndtv lost one regular audience best luck ndtv with the scrap off the people buy the people far the people,1
if citizens of india had cared for country would congress have looted country for yrs let us now remain awake in this awakening support modi till he cleans all the mess,1
i too spoke n gave many honest comments but we muslims r label with mullamadarsapakistani many more neel,1
govt gives security to netasour jawans need it toothey are our true vvvipswhy dont give them z+++ security,0
indians can have faith in u virat because u r not narendra modi,1
this govt is only about pr and trolls nothing on ground or reality,1
mehra have u found your real father its me come and bring your mother too i miss her pu,0
for muslim killing non muslim is pride way to go to heaven so why you are sad,1
ha ha ha she know nothing about politics and she will vote for bjpohhh ya now bjp is the only party in india which is certified by isi ðÿ˜œ,1
she is the cocaine girl what is wrong in that,1
the why bandh in needed if people doesnt want to attend stupid,1
kunthavi kalachelvam what did you react to this,0
so now youll raise question if someone is practicing his religion what an irony indeedmaulana sahabðÿ˜ƒðÿ˜ƒðÿ˜ˆðÿ˜ˆ,1
bhai jidnt u kne tht elections hav to be undergone in our country and escorts r called frm these countries for use in elections thts y due to the instructions of the election commision the visa system is made strict for such countries,0
he should contest for from gujarat or maharashtra or up well know his credibility,0
cheap publicity stunt to stay in the news nothing else get a life man,1
spell might have missedbut its language overalli believeu must be william shakespeare or kamil bulkebcoz its easy deliver gyaan others,0
with a proper explanation ie how such huge cash he came to store at home the source why the sudden surge of huge huge disproportionate income if he had vaild explanation and reasons nothing on earth would have stopped him but this is not so the case here any one can say with confidence and opposition rahul keeps shouting black cash people are going scot free ha ha ha,1
pleaze take good decision because of ur deciaion are create problems only to poor people and agriculturist,1
he is here for businesstheir companies wants to invest in the construction industry but not been able to enter,0
yes last yrs had been great years of happiness for all indians,1
on sunday evening militants fired at abdul rashid parray alias rashid billa at hajin in north kashmir,0
the goal was to attack on black money change of goal digital money hahaha hahaha what a speaker why he is avoiding parliment,1
for india road roller is the best vehicle there by we can put road aswell we can drive the journey,1
these were happening — but the administration was always in sleeping mode,1
what are the prospects for rolta from a long term view,0
will some one tell here that if it was through mortar fire or gun fire from accross the boarder or lochow come the bodies were mutilated they were hit from a distance right or indian army is accepting the fact that pak army cross the loc and killed their soldier question is it means that it was a real surgical strick from pak and it has been happening continueosly for quit some time how could you cant protact yiurself pathetic army rapendian army,1
a true legend simply unparalleled kudos to the greatest philanthropist,0
printing new notes cost money and those banned costed and was all waste why dosent he get forign bank details of his political party people,1
i am a big fan of him but things are getting worst day by day pls pls mr modi ji pls do something,1
its turepakistan army made mistake in bangladesh they killed bangladeshis warwe accept the ture things,1
never ever i have been disrespectful for your comments its your liking your principles you may right but doesnt make me otherwise,1
long live respacted tayyap erdogan allah blessed u best leader of d world,0
a salute to your thinking finally a rational human being thank you,0
jio effect its like modi jio and rest all,0
poverty is across the religions and castes unfortunately for vote bank politics such thing is being done reservations should be based on economical grounds women reservations are also accepted but not on religion basis it should be immediately withdrawn jai hind,1
although private institutionforeign university reach out for iit phd for teaching government university abstain from this remain happy with their substandard faculty it is true cent percent for engineering faculty and half true for science,1
congress is a bunch of jokers and biggest clown rahul,1
no need of currencylets play on and see how govtwill work,0
